training_row_id,run_id,festival_year,university_id,student_count,campus_scale,booth_id,menu_id,booth_zone,menu_category,price,observation_timestamp,target_window_end,festival_day,day_of_week,is_weekend,minutes_to_close,recent_sales_5m,recent_sales_30m,previous_sales_30m,recent_tickets_30m,current_stock,initial_stock,stockout_flag,booth_ticket_count_30m,booth_unique_menu_count_1m,precipitation_probability,temperature,event_ending_soon,discount_rate,discount_elapsed_minutes,discount_arm,assigned_discount_rate,future_sales_30m,future_latent_30m,censored_window_flag,data_class
2023-zero-univ-90,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,2,9,9,4,88,126,0,28,1,29,19.0,1,0,0,1,20,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-91,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,0,13,9,6,75,126,0,29,1,34,18.2,1,0,0,1,20,9,9,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-92,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,2,9,13,4,66,126,0,27,2,32,19.7,0,20,0,1,20,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-93,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,1,7,9,4,59,126,0,21,0,27,17.8,0,20,30,1,20,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-94,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,3,11,7,5,48,126,0,15,1,22,17.5,0,0,0,1,20,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-95,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,4,11,2,44,126,0,11,1,47,17.1,0,20,0,1,20,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-96,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,1,1,0,1,125,126,0,1,1,29,22.0,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-97,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,0,4,1,2,121,126,0,11,0,14,20.3,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-98,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,4,7,4,2,114,126,0,16,0,26,21.9,0,0,0,0,0,14,14,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-99,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,0,14,7,7,100,126,0,28,0,30,21.9,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-100,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,0,4,14,2,96,126,0,25,1,30,20.2,0,0,0,0,0,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-101,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,2,13,4,5,83,126,0,20,0,44,19.9,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-102,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,0,11,13,5,72,126,0,17,0,25,20.8,1,0,0,0,0,34,34,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-103,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T19:30:00,2023-05-22T20:00:00,3,0,0,149,2,34,11,13,38,126,0,22,0,16,19.5,1,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-104,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T20:00:00,2023-05-22T20:30:00,3,0,0,119,4,18,34,6,20,126,0,29,0,26,18.4,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-105,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T20:30:00,2023-05-22T21:00:00,3,0,0,89,3,7,18,2,13,126,0,13,1,28,20.0,0,0,0,0,0,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-106,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T21:00:00,2023-05-22T21:30:00,3,0,0,59,0,7,7,3,6,126,0,8,1,16,18.5,0,0,0,0,0,3,3,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-107,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M03,A,dessert,4500.0,2023-05-22T21:30:00,2023-05-22T22:00:00,3,0,0,29,0,3,7,1,3,126,0,13,1,35,19.9,0,0,0,0,0,3,10,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-108,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T16:00:00,2023-05-20T16:30:00,1,5,1,359,1,1,0,1,124,125,0,1,1,0,20.7,0,0,0,1,10,14,14,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-109,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T16:30:00,2023-05-20T17:00:00,1,5,1,329,0,14,1,7,110,125,0,15,0,2,21.7,0,0,0,1,10,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-110,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T17:00:00,2023-05-20T17:30:00,1,5,1,299,2,8,14,4,102,125,0,10,1,0,20.0,0,0,0,1,10,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-111,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T17:30:00,2023-05-20T18:00:00,1,5,1,269,1,13,8,6,89,125,0,23,0,0,20.6,0,0,0,1,10,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-112,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T18:00:00,2023-05-20T18:30:00,1,5,1,239,2,10,13,4,79,125,0,19,2,1,19.7,0,10,0,1,10,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-113,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T18:30:00,2023-05-20T19:00:00,1,5,1,209,4,19,10,10,60,125,0,24,1,0,20.1,0,0,0,1,10,21,21,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-114,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T19:00:00,2023-05-20T19:30:00,1,5,1,179,4,21,19,8,39,125,0,25,1,0,18.7,1,10,0,1,10,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-115,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T19:30:00,2023-05-20T20:00:00,1,5,1,149,0,12,21,6,27,125,0,28,0,0,18.9,1,10,30,1,10,27,29,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-116,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T20:00:00,2023-05-20T20:30:00,1,5,1,119,0,27,12,9,0,125,1,21,0,0,18.2,0,0,0,1,10,0,3,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-117,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T20:30:00,2023-05-20T21:00:00,1,5,1,89,0,0,27,0,0,125,1,16,0,2,18.5,0,0,0,1,10,0,10,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-118,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T21:00:00,2023-05-20T21:30:00,1,5,1,59,0,0,0,0,0,125,1,19,1,0,17.8,0,0,0,1,10,0,6,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-119,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-20T21:30:00,2023-05-20T22:00:00,1,5,1,29,0,0,0,0,0,125,1,9,0,1,17.0,0,0,0,1,10,0,1,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-120,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T16:00:00,2023-05-21T16:30:00,2,6,1,359,0,0,0,0,125,125,0,1,1,24,19.6,0,0,0,0,0,4,4,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-121,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T16:30:00,2023-05-21T17:00:00,2,6,1,329,0,4,0,3,121,125,0,7,1,20,19.3,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-122,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T17:00:00,2023-05-21T17:30:00,2,6,1,299,0,8,4,4,113,125,0,14,0,13,19.2,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-123,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T17:30:00,2023-05-21T18:00:00,2,6,1,269,3,10,8,7,103,125,0,23,0,33,20.0,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-124,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T18:00:00,2023-05-21T18:30:00,2,6,1,239,1,12,10,9,91,125,0,34,1,36,18.8,0,0,0,0,0,18,18,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-125,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T18:30:00,2023-05-21T19:00:00,2,6,1,209,3,18,12,8,73,125,0,25,1,20,18.4,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-126,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,4,19,18,7,54,125,0,28,1,29,19.0,1,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-127,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,0,11,19,4,43,125,0,29,1,34,18.2,1,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-128,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,4,12,11,5,31,125,0,27,2,32,19.7,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-129,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,0,8,12,3,23,125,0,21,0,27,17.8,0,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-130,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,0,12,8,4,11,125,0,15,1,22,17.5,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-131,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,8,12,3,3,125,0,11,1,47,17.1,0,0,0,0,0,3,15,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-132,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,0,0,0,0,125,125,0,1,1,29,22.0,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-133,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,5,10,0,5,115,125,0,11,0,14,20.3,0,0,0,0,0,8,8,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-134,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,1,8,10,4,107,125,0,16,0,26,21.9,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-135,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,0,11,8,4,96,125,0,28,0,30,21.9,0,0,0,0,0,29,29,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-136,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,10,29,11,13,67,125,0,25,1,30,20.2,0,0,0,0,0,20,20,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-137,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,0,20,29,6,47,125,0,20,0,44,19.9,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-138,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,0,5,20,3,42,125,0,17,0,25,20.8,1,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-139,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T19:30:00,2023-05-22T20:00:00,3,0,0,149,0,2,5,1,40,125,0,22,0,16,19.5,1,0,0,0,0,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-140,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T20:00:00,2023-05-22T20:30:00,3,0,0,119,1,12,2,8,28,125,0,29,0,26,18.4,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-141,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T20:30:00,2023-05-22T21:00:00,3,0,0,89,1,5,12,3,23,125,0,13,1,28,20.0,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-142,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T21:00:00,2023-05-22T21:30:00,3,0,0,59,1,11,5,4,12,125,0,8,1,16,18.5,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-143,2023-zero-univ,2023,zero-univ,15000,1.0,B01,B01-M04,A,food,6000.0,2023-05-22T21:30:00,2023-05-22T22:00:00,3,0,0,29,1,2,11,2,10,125,0,13,1,35,19.9,0,0,0,0,0,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-144,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T16:00:00,2023-05-20T16:30:00,1,5,1,359,0,0,0,0,240,240,0,1,1,0,20.7,0,0,0,1,30,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-145,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T16:30:00,2023-05-20T17:00:00,1,5,1,329,0,10,0,6,230,240,0,25,0,2,21.7,0,0,0,1,30,15,15,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-146,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T17:00:00,2023-05-20T17:30:00,1,5,1,299,3,15,10,9,215,240,0,23,1,0,20.0,0,0,0,1,30,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-147,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T17:30:00,2023-05-20T18:00:00,1,5,1,269,1,11,15,6,204,240,0,24,0,0,20.6,0,0,0,1,30,26,26,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-148,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T18:00:00,2023-05-20T18:30:00,1,5,1,239,9,26,11,13,178,240,0,39,3,1,19.7,0,0,0,1,30,16,16,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-149,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T18:30:00,2023-05-20T19:00:00,1,5,1,209,2,16,26,8,162,240,0,37,2,0,20.1,0,0,0,1,30,38,38,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-150,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T19:00:00,2023-05-20T19:30:00,1,5,1,179,2,38,16,13,124,240,0,40,1,0,18.7,1,0,0,1,30,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-151,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T19:30:00,2023-05-20T20:00:00,1,5,1,149,7,19,38,7,105,240,0,37,0,0,18.9,1,0,0,1,30,20,20,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-152,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T20:00:00,2023-05-20T20:30:00,1,5,1,119,7,20,19,7,85,240,0,36,1,0,18.2,0,0,0,1,30,7,7,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-153,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T20:30:00,2023-05-20T21:00:00,1,5,1,89,0,7,20,2,78,240,0,20,1,2,18.5,0,30,0,1,30,21,21,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-154,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T21:00:00,2023-05-20T21:30:00,1,5,1,59,7,21,7,9,57,240,0,46,2,0,17.8,0,0,0,1,30,21,21,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-155,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-20T21:30:00,2023-05-20T22:00:00,1,5,1,29,2,21,21,9,36,240,0,20,0,1,17.0,0,0,0,1,30,12,12,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-156,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T16:00:00,2023-05-21T16:30:00,2,6,1,359,0,0,0,0,240,240,0,0,0,24,19.6,0,0,0,1,20,13,13,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-157,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T16:30:00,2023-05-21T17:00:00,2,6,1,329,3,13,0,7,227,240,0,29,0,20,19.3,0,0,0,1,20,3,3,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-158,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T17:00:00,2023-05-21T17:30:00,2,6,1,299,1,3,13,2,224,240,0,23,0,13,19.2,0,0,0,1,20,28,28,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-159,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T17:30:00,2023-05-21T18:00:00,2,6,1,269,6,28,3,14,196,240,0,33,1,33,20.0,0,0,0,1,20,23,23,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-160,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T18:00:00,2023-05-21T18:30:00,2,6,1,239,1,23,28,14,173,240,0,46,0,36,18.8,0,0,0,1,20,66,66,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-161,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T18:30:00,2023-05-21T19:00:00,2,6,1,209,4,66,23,28,107,240,0,53,1,20,18.4,0,0,0,1,20,35,35,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-162,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T19:00:00,2023-05-21T19:30:00,2,6,1,179,4,35,66,17,72,240,0,53,0,29,19.0,1,0,0,1,20,20,20,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-163,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T19:30:00,2023-05-21T20:00:00,2,6,1,149,2,20,35,8,52,240,0,38,1,34,18.2,1,0,0,1,20,32,32,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-164,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T20:00:00,2023-05-21T20:30:00,2,6,1,119,0,32,20,10,20,240,0,44,1,32,19.7,0,20,0,1,20,10,10,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-165,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T20:30:00,2023-05-21T21:00:00,2,6,1,89,1,10,32,8,10,240,0,25,1,27,17.8,0,20,30,1,20,10,17,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-166,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T21:00:00,2023-05-21T21:30:00,2,6,1,59,0,10,10,5,0,240,1,25,1,22,17.5,0,0,0,1,20,0,19,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-167,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-21T21:30:00,2023-05-21T22:00:00,2,6,1,29,0,0,10,0,0,240,1,17,0,47,17.1,0,20,0,1,20,0,20,1,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-168,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T16:00:00,2023-05-22T16:30:00,3,0,0,359,2,2,0,1,238,240,0,2,2,29,22.0,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-169,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T16:30:00,2023-05-22T17:00:00,3,0,0,329,2,6,2,4,232,240,0,17,1,14,20.3,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-170,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T17:00:00,2023-05-22T17:30:00,3,0,0,299,1,11,6,8,221,240,0,17,0,26,21.9,0,0,0,0,0,23,23,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-171,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T17:30:00,2023-05-22T18:00:00,3,0,0,269,2,23,11,9,198,240,0,27,1,30,21.9,0,0,0,0,0,23,23,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-172,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T18:00:00,2023-05-22T18:30:00,3,0,0,239,8,23,23,10,175,240,0,28,2,30,20.2,0,0,0,0,0,33,33,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-173,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T18:30:00,2023-05-22T19:00:00,3,0,0,209,2,33,23,15,142,240,0,34,1,44,19.9,0,0,0,0,0,16,16,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-174,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T19:00:00,2023-05-22T19:30:00,3,0,0,179,7,16,33,7,126,240,0,35,2,25,20.8,1,0,0,0,0,24,24,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-175,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T19:30:00,2023-05-22T20:00:00,3,0,0,149,9,24,16,10,102,240,0,29,1,16,19.5,1,0,0,0,0,23,23,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-176,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T20:00:00,2023-05-22T20:30:00,3,0,0,119,2,23,24,9,79,240,0,22,1,26,18.4,0,0,0,0,0,22,22,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-177,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T20:30:00,2023-05-22T21:00:00,3,0,0,89,2,22,23,7,57,240,0,35,1,28,20.0,0,0,0,0,0,19,19,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-178,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T21:00:00,2023-05-22T21:30:00,3,0,0,59,4,19,22,7,38,240,0,27,1,16,18.5,0,0,0,0,0,5,5,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-179,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M01,B,drink,4000.0,2023-05-22T21:30:00,2023-05-22T22:00:00,3,0,0,29,2,5,19,4,33,240,0,18,2,35,19.9,0,0,0,0,0,11,11,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-180,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M02,B,dessert,4000.0,2023-05-20T16:00:00,2023-05-20T16:30:00,1,5,1,359,0,0,0,0,159,159,0,1,1,0,20.7,0,0,0,0,0,6,6,0,SYNTHETIC_FINAL_TRAINING
2023-zero-univ-181,2023-zero-univ,2023,zero-univ,15000,1.0,B02,B02-M02,B,dessert,4000.0,2023-05-20T16:30:00,2023-05-20T17:00:00,1,5,1,329,0,6,0,2,153,159,0,25,0,2,21.7,0,0,0,0,0,2,2,0,SYNTHETIC_FINAL_TRAINING
